,recall_at_1,recall_at_2,recall_at_3,recall_at_4,recall_at_5,recall_at_10,recall_at_20,mean_rank,average_similarity,threshold
0,0.27906978130340576,0.29870128631591797,0.29906541109085083,0.30656933784484863,0.30674847960472107,0.3913043439388275,0.5700483322143555,17.11627960205078,0.9548417925834656,
1,0.27906978130340576,0.29870128631591797,0.29906541109085083,0.30656933784484863,0.30674847960472107,0.3913043439388275,0.5700483322143555,17.11627960205078,0.9548417925834656,0.85
2,0.27906978130340576,0.29870128631591797,0.29906541109085083,0.30656933784484863,0.30674847960472107,0.3913043439388275,0.5652173757553101,17.11627960205078,0.9548417925834656,0.86
3,0.27906978130340576,0.29870128631591797,0.29906541109085083,0.30656933784484863,0.30674847960472107,0.3913043439388275,0.5603864789009094,17.11627960205078,0.9548417925834656,0.87
4,0.27906978130340576,0.29870128631591797,0.29906541109085083,0.30656933784484863,0.30674847960472107,0.3864734172821045,0.5458937287330627,17.11627960205078,0.9548417925834656,0.88
5,0.27906978130340576,0.29870128631591797,0.29906541109085083,0.30656933784484863,0.30674847960472107,0.3864734172821045,0.5410627722740173,17.11627960205078,0.9548417925834656,0.89
6,0.27906978130340576,0.29870128631591797,0.2897196114063263,0.29927006363868713,0.30061349272727966,0.37681159377098083,0.5265700221061707,17.11627960205078,0.9548417925834656,0.9
7,0.27906978130340576,0.29870128631591797,0.2897196114063263,0.29927006363868713,0.30061349272727966,0.37681159377098083,0.5265700221061707,17.11627960205078,0.9548417925834656,0.9099999999999999
8,0.27906978130340576,0.29870128631591797,0.2897196114063263,0.29927006363868713,0.30061349272727966,0.37681159377098083,0.5265700221061707,17.11627960205078,0.9548417925834656,0.9199999999999999
9,0.27906978130340576,0.29870128631591797,0.2897196114063263,0.29927006363868713,0.30061349272727966,0.3719806671142578,0.52173912525177,17.11627960205078,0.9548417925834656,0.9299999999999999
10,0.27906978130340576,0.29870128631591797,0.2897196114063263,0.29927006363868713,0.30061349272727966,0.3671497702598572,0.5072463750839233,17.11627960205078,0.9548417925834656,0.94
11,0.27906978130340576,0.29870128631591797,0.2897196114063263,0.29927006363868713,0.30061349272727966,0.3671497702598572,0.5024154782295227,17.11627960205078,0.9548417925834656,0.95
12,0.27906978130340576,0.29870128631591797,0.2897196114063263,0.29927006363868713,0.30061349272727966,0.3478260934352875,0.4637681245803833,17.11627960205078,0.9548417925834656,0.96
13,0.25581395626068115,0.27272728085517883,0.2616822421550751,0.2700729966163635,0.2699386477470398,0.30917873978614807,0.39613527059555054,17.11627960205078,0.9548417925834656,0.97
14,0.25581395626068115,0.27272728085517883,0.2616822421550751,0.262773722410202,0.25766870379447937,0.2801932394504547,0.3671497702598572,17.11627960205078,0.9548417925834656,0.98
15,0.1860465109348297,0.23376622796058655,0.23364485800266266,0.21897810697555542,0.19631901383399963,0.2222222238779068,0.2415459007024765,17.11627960205078,0.9548417925834656,0.99
